repo,project,references,referencePath,crossRepo
StockSharp,02_Candles.CombineHistoryRealtime_fromsrc,Xaml.Charting,Samples/02_Candles/02_CombineHistoryRealtime/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,04_Testing.HistoryConsole,Algo,../../Algo/Algo.csproj,True
StockSharp,04_Testing.HistoryConsole,Algo.Indicators,Algo.Indicators/Algo.Indicators.csproj,False
StockSharp,04_Testing.HistoryConsole,Algo.Strategies,Algo.Strategies/Algo.Strategies.csproj,False
StockSharp,04_Testing.HistoryConsole_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,04_Testing.HistoryConsole_fromsrc,Algo.Indicators,Algo.Indicators/Algo.Indicators.csproj,False
StockSharp,04_Testing.HistoryConsole_fromsrc,Algo.Strategies,Algo.Strategies/Algo.Strategies.csproj,False
StockSharp,02_Testing.Optimization,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Testing.Optimization_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Testing.Optimization_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,01_Testing.History,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Testing.History_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,01_Testing.History_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,03_Testing.RealTime_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Testing.RealTime_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,03_Testing.RealTime,Algo,../../Algo/Algo.csproj,True
StockSharp,06_Strategies.HistoryQuoting_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,06_Strategies.HistoryQuoting_fromsrc,Xaml.Charting,Samples/06_Strategies/06_HistoryQuoting/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,06_Strategies.HistoryQuoting,Algo,../../Algo/Algo.csproj,True
StockSharp,04_Strategies.HistoryMarketRule,Algo,../../Algo/Algo.csproj,True
StockSharp,04_Strategies.HistoryMarketRule_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,04_Strategies.HistoryMarketRule_fromsrc,Xaml,Samples/06_Strategies/04_HistoryMarketRule/$(RepoAppsPath)Xaml/Xaml.csproj,False
StockSharp,08_Strategies.LiveArbitrage_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,08_Strategies.LiveArbitrage_fromsrc,Xaml,Samples/06_Strategies/08_LiveArbitrage/$(RepoAppsPath)Xaml/Xaml.csproj,False
StockSharp,08_Strategies.LiveArbitrage,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Strategies.HistoryTrend_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,03_Strategies.HistoryTrend_fromsrc,Xaml.Charting,Samples/06_Strategies/03_HistoryTrend/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,03_Strategies.HistoryTrend,Algo,../../Algo/Algo.csproj,True
StockSharp,05_Strategies.HistoryIndex_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,05_Strategies.HistoryIndex_fromsrc,Xaml.Charting,Samples/06_Strategies/05_HistoryIndex/$(RepoAppsPath)Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,05_Strategies.HistoryIndex,Algo,../../Algo/Algo.csproj,True
StockSharp,10_Strategies.LiveTerminal,Algo,../../Algo/Algo.csproj,True
StockSharp,10_Strategies.LiveTerminal_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,10_Strategies.LiveTerminal_fromsrc,Xaml.Charting,../StockSharpApps/Xaml.Charting/Xaml.Charting.csproj,False
StockSharp,07_Strategies.LiveSpread,Algo,../../Algo/Algo.csproj,True
StockSharp,07_Strategies.LiveSpread_fromsrc,Algo,../../Algo/Algo.csproj,True
StockSharp,07_Strategies.LiveSpread_fromsrc,Xaml,Samples/06_Strategies/07_LiveSpread/$(RepoAppsPath)Xaml/Xaml.csproj,False
StockSharp,02_Strategies.HistoryBollingerBands,Algo,../../Algo/Algo.csproj,True
StockSharp,02_Strategies.HistoryBollingerBands_fromsrc,Algo,../../Algo/Algo.csproj,True
