repo,project,references,referencePath,crossRepo
akka.net,Akka.Streams.Tests.TCK,Akka,src/core/Akka/Akka.csproj,False
akka.net,Akka.Streams.Tests.TCK,Akka.Streams,src/core/Akka.Streams/Akka.Streams.csproj,False
akka.net,Akka.Streams.Tests.TCK,Akka.Streams.TestKit,src/core/Akka.Streams.TestKit/Akka.Streams.TestKit.csproj,False
akka.net,Akka.Streams.Tests.TCK,Akka.TestKit,src/core/Akka.TestKit/Akka.TestKit.csproj,False
akka.net,Akka.Streams.Tests.TCK,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
akka.net,Akka.Streams.Tests.TCK,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Discovery.Tests,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
akka.net,Akka.Discovery.Tests,Akka.Discovery,src/core/Akka.Discovery/Akka.Discovery.csproj,False
akka.net,Akka.Coordination.Tests,Akka.Coordination,src/core/Akka.Coordination/Akka.Coordination.csproj,False
akka.net,Akka.Coordination.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Persistence.Query.Tests,Akka.Persistence.Query,src/core/Akka.Persistence.Query/Akka.Persistence.Query.csproj,False
akka.net,Akka.Persistence.Query.Tests,Akka.Tests.Shared.Internals,src/core/Akka.Tests.Shared.Internals/Akka.Tests.Shared.Internals.csproj,False
akka.net,Akka.Persistence.TCK.Tests,Akka.Persistence.TCK,src/core/Akka.Persistence.TCK/Akka.Persistence.TCK.csproj,False
akka.net,Akka.API.Tests,Akka.Cluster.Metrics,src/contrib/cluster/Akka.Cluster.Metrics/Akka.Cluster.Metrics.csproj,False
akka.net,Akka.API.Tests,Akka.Cluster.Sharding,src/contrib/cluster/Akka.Cluster.Sharding/Akka.Cluster.Sharding.csproj,False
akka.net,Akka.API.Tests,Akka.DistributedData,src/contrib/cluster/Akka.DistributedData/Akka.DistributedData.csproj,False
akka.net,Akka.API.Tests,Akka.Persistence.Query.InMemory,src/contrib/persistence/Akka.Persistence.Query.InMemory/Akka.Persistence.Query.InMemory.csproj,False
akka.net,Akka.API.Tests,Akka.TestKit.Xunit2,src/contrib/testkits/Akka.TestKit.Xunit2/Akka.TestKit.Xunit2.csproj,False
akka.net,Akka.API.Tests,Akka.Coordination,src/core/Akka.Coordination/Akka.Coordination.csproj,False
akka.net,Akka.API.Tests,Akka.Discovery,src/core/Akka.Discovery/Akka.Discovery.csproj,False
akka.net,Akka.API.Tests,Akka.Persistence.Query,src/core/Akka.Persistence.Query/Akka.Persistence.Query.csproj,False
